	piezzo1	piezzo2	piezzo3	piezzo4	Sex_Home	Sex_Away	Weight_Home	Weight_Away	Height_Home	Height_Away	Clock	Left_hand_Home	Left_hand_Away	Age_Home	Age_Away	Year_Played_Home	Year_Played_Away	BMI_Home	BMI_Away	Total_Piezzo	BMI_CAT_Home	BMI_CAT_Away	AGE_CAT_Home	AGE_CAT_Away	Level_Home	Level_Away	Data_Type
389	0	699	0	0	Female	Male	74	92	172	179	20	right_hand	right_hand	26	24	6	2	25.013520822065985	28.71321119815237	699	Fat	Fat	Young	Young	Professional	Beginner	train
390	0	929	0	0	Female	Male	74	92	172	179	20	right_hand	right_hand	26	24	6	2	25.013520822065985	28.71321119815237	929	Fat	Fat	Young	Young	Professional	Beginner	train
391	0	1254	0	0	Female	Male	74	92	172	179	20	right_hand	right_hand	26	24	6	2	25.013520822065985	28.71321119815237	1254	Fat	Fat	Young	Young	Professional	Beginner	train
392	0	902	0	0	Female	Male	74	92	172	179	20	right_hand	right_hand	26	24	6	2	25.013520822065985	28.71321119815237	902	Fat	Fat	Young	Young	Professional	Beginner	train
393	0	602	848	0	Female	Male	74	92	172	179	20	right_hand	right_hand	26	24	6	2	25.013520822065985	28.71321119815237	1450	Fat	Fat	Young	Young	Professional	Beginner	train
394	1400	495	880	0	Female	Male	74	92	172	179	20	right_hand	right_hand	26	24	6	2	25.013520822065985	28.71321119815237	2775	Fat	Fat	Young	Young	Professional	Beginner	train
395	158	985	0	0	Female	Male	74	92	172	179	20	right_hand	right_hand	26	24	6	2	25.013520822065985	28.71321119815237	1143	Fat	Fat	Young	Young	Professional	Beginner	train
396	190	1180	0	24	Female	Male	74	92	172	179	20	right_hand	right_hand	26	24	6	2	25.013520822065985	28.71321119815237	1394	Fat	Fat	Young	Young	Professional	Beginner	train
397	55	965	0	1836	Female	Male	74	92	172	179	20	right_hand	right_hand	26	24	6	2	25.013520822065985	28.71321119815237	2856	Fat	Fat	Young	Young	Professional	Beginner	train
398	60	1164	1511	1248	Female	Male	74	92	172	179	20	right_hand	right_hand	26	24	6	2	25.013520822065985	28.71321119815237	3983	Fat	Fat	Young	Young	Professional	Beginner	train
399	309	1843	1426	972	Female	Male	74	92	172	179	20	right_hand	right_hand	26	24	6	2	25.013520822065985	28.71321119815237	4550	Fat	Fat	Young	Young	Professional	Beginner	train
400	372	752	0	627	Female	Male	74	92	172	179	20	right_hand	right_hand	26	24	6	2	25.013520822065985	28.71321119815237	1751	Fat	Fat	Young	Young	Professional	Beginner	train
401	491	1467	19	91	Female	Male	74	92	172	179	20	right_hand	right_hand	26	24	6	2	25.013520822065985	28.71321119815237	2068	Fat	Fat	Young	Young	Professional	Beginner	train
402	383	1449	1968	2401	Female	Male	74	92	172	179	20	right_hand	right_hand	26	24	6	2	25.013520822065985	28.71321119815237	6201	Fat	Fat	Young	Young	Professional	Beginner	train
403	686	1573	3672	4208	Female	Male	74	92	172	179	20	right_hand	right_hand	26	24	6	2	25.013520822065985	28.71321119815237	10139	Fat	Fat	Young	Young	Professional	Beginner	train
404	3214	1105	653	6530	Female	Male	74	92	172	179	20	right_hand	right_hand	26	24	6	2	25.013520822065985	28.71321119815237	11502	Fat	Fat	Young	Young	Professional	Beginner	train
405	870	2657	3636	1593	Female	Male	74	92	172	179	20	right_hand	right_hand	26	24	6	2	25.013520822065985	28.71321119815237	8756	Fat	Fat	Young	Young	Professional	Beginner	train
406	78	922	1355	3157	Female	Male	74	92	172	179	20	right_hand	right_hand	26	24	6	2	25.013520822065985	28.71321119815237	5512	Fat	Fat	Young	Young	Professional	Beginner	train
407	131	946	1327	5646	Female	Male	74	92	172	179	20	right_hand	right_hand	26	24	6	2	25.013520822065985	28.71321119815237	8050	Fat	Fat	Young	Young	Professional	Beginner	train
408	1480	956	0	3580	Female	Male	74	92	172	179	20	right_hand	right_hand	26	24	6	2	25.013520822065985	28.71321119815237	6016	Fat	Fat	Young	Young	Professional	Beginner	train
409	2151	877	1551	18604	Female	Male	74	92	172	179	20	right_hand	right_hand	26	24	6	2	25.013520822065985	28.71321119815237	23183	Fat	Fat	Young	Young	Professional	Beginner	train
